10.0 6.9854e-26
10.076 6.9854e-26
10.689 7.7476e-26
11.390 8.9865e-26
12.027 9.9680e-26
12.816 1.1055e-25
13.782 1.2443e-25
14.553 1.4009e-25
15.507 1.6008e-25
16.226 1.8027e-25
17.528 2.0905e-25
18.342 2.2174e-25
19.723 2.5334e-25
20 2.6e-25
